TEAM_ID,SEASON,PM_PRE,PM_POST,DELTA_PM,WR_PRE,WR_POST,DELTA_WR,N_GAMES_PRE,N_GAMES_POST,TEAM_ABB,DELTA_DEFLECTIONS,DELTA_CONTESTED_SHOTS,DELTA_LOOSE_BALLS_RECOVERED,DELTA_SCREEN_ASSISTS,DELTA_CHARGES_DRAWN,INACTIVE_RATE_PRE,INACTIVE_RATE_POST,DELTA_INACTIVE_RATE,TOP5_MIN_PRE,TOP5_MIN_POST,DELTA_TOP5_MIN_AVG,MIN_CONC_PRE,MIN_CONC_POST,DELTA_MIN_CONC,ROOKIE_MIN_SHARE_PRE,ROOKIE_MIN_SHARE_POST,DELTA_ROOKIE_MIN_SHARE,ROSTER_AGE,WINS,WIN_RANK,VEGAS_WINS,UNDERPERFORMANCE,GROUND_TRUTH,TEAM_NAME,BOTTOM8,TANKING
1610612752,2016-17,-3.1228070175438596,-4.92,-1.7971929824561403,0.4035087719298245,0.32,-0.0835087719298245,57,25,NYK,1.3600000000000012,-0.1799999999999997,1.6000000000000003,0.6199999999999992,0.07,0.119298245614035,0.392,0.2727017543859649,30.756972111553782,33.5,2.743027888446214,0.6158264199106573,0.4260374832663989,-0.1897889366442584,0.1292278238672622,0.0913654618473895,-0.0378623620198727,27.50413223140496,31,6.0,38.5,-7.5,0,New York Knicks,1,0
1610612753,2016-17,-6.586206896551724,-6.541666666666667,0.0445402298850572,0.3620689655172414,0.3333333333333333,-0.028735632183908,58,24,ORL,3.0299999999999994,-2.4299999999999997,3.120000000000001,2.5299999999999994,-0.0299999999999999,0.2517241379310345,0.0416666666666666,-0.2100574712643678,27.996268656716417,30.965217391304343,2.9689487345879293,0.5608461653460906,0.6163032191069574,0.0554570537608668,0.0348333084168037,0.0853236413984077,0.050490332981604,25.92800899887514,29,5.0,37.5,-8.5,0,Orlando Magic,1,0
1610612754,2016-17,-0.912280701754386,1.36,2.272280701754386,0.5087719298245614,0.52,0.0112280701754385,57,25,IND,-0.129999999999999,-0.3400000000000034,2.92,0.5499999999999989,-0.2099999999999999,0.0842105263157894,0.0,-0.0842105263157894,31.551724137931036,31.136,-0.4157241379310363,0.6072561020573704,0.6670094258783205,0.0597533238209501,0.1387803259346655,0.1739502999143101,0.0351699739796446,27.804157549234137,42,17.0,44.5,-2.5,0,Indiana Pacers,0,0
1610612755,2016-17,-5.607142857142857,-5.884615384615385,-0.2774725274725282,0.375,0.2692307692307692,-0.1057692307692307,56,26,PHI,-0.8099999999999987,2.4100000000000037,2.6500000000000004,0.4799999999999995,-0.26,0.1214285714285714,0.2769230769230769,0.1554945054945055,26.577235772357724,30.01063829787234,3.433402525514616,0.5655709342560553,0.4503512132822477,-0.1152197209738075,0.298356401384083,0.3577586206896552,0.0594022193055721,24.67360208062419,28,4.0,23.5,4.5,1,Philadelphia 76ers,1,1
1610612756,2016-17,-5.456140350877193,-6.04,-0.5838596491228074,0.3157894736842105,0.24,-0.0757894736842105,57,25,PHX,0.0999999999999996,3.770000000000003,0.4199999999999999,-1.75,-0.12,0.1473684210526315,0.376,0.2286315789473684,29.646090534979425,31.012820512820515,1.3667299778410893,0.5921420351800099,0.4061450638012088,-0.185996971378801,0.1723656090744698,0.2251511081262592,0.0527854990517894,24.85166872682324,24,2.0,29.5,-5.5,0,Phoenix Suns,1,0
1610612757,2016-17,-2.8035714285714284,4.384615384615385,7.188186813186814,0.4107142857142857,0.6923076923076923,0.2815934065934066,56,26,POR,-0.9400000000000012,1.0600000000000025,1.739999999999999,0.3499999999999996,-0.1999999999999999,0.1,0.0769230769230769,-0.023076923076923,31.47619047619047,31.666666666666668,0.1904761904761933,0.6148360592202154,0.6012658227848101,-0.0135702364354053,0.0151926207270754,0.0193037974683544,0.004111176741279,24.69487485101311,41,14.0,45.5,-4.5,0,Portland Trail Blazers,0,0
1610612758,2016-17,-2.719298245614035,-6.52,-3.800701754385965,0.4210526315789473,0.32,-0.1010526315789473,57,25,SAC,-3.859999999999999,2.1799999999999997,1.5600000000000005,1.83,-0.37,0.2,0.48,0.2799999999999999,27.82017543859649,27.338461538461537,-0.4817139001349524,0.53518393520081,0.3169818052087049,-0.218202129992105,0.0545899426257171,0.1371744559400642,0.082584513314347,26.86547619047619,32,8.0,33.5,-1.5,0,Sacramento Kings,1,0
1610612759,2016-17,8.357142857142858,4.6923076923076925,-3.664835164835165,0.7678571428571429,0.6923076923076923,-0.0755494505494506,56,26,SAS,-0.9500000000000012,0.6099999999999994,0.8899999999999997,-1.1300000000000008,-0.1,0.1714285714285714,0.1615384615384615,-0.0098901098901098,29.275862068965516,27.908256880733944,-1.3676051882315718,0.5101397025687247,0.4811768427712749,-0.0289628597974497,0.0708277001652396,0.0716545397026257,0.0008268395373861,29.253854059609456,61,29.0,57.5,3.5,0,San Antonio Spurs,0,0
1610612760,2016-17,-0.1052631578947368,2.72,2.825263157894737,0.5614035087719298,0.6,0.0385964912280701,57,25,OKC,0.620000000000001,0.4799999999999897,0.5,0.1600000000000001,-0.18,0.231578947368421,0.096,-0.135578947368421,31.397058823529413,28.716814159292035,-2.680244664237378,0.5826567510404584,0.5384104861456778,-0.0442462648947806,0.0004775875008528,0.0039820806371329,0.00350449313628,25.37599093997735,47,21.0,45.0,2.0,0,Oklahoma City Thunder,0,0
1610612761,2016-17,4.140350877192983,4.36,0.2196491228070174,0.5789473684210527,0.72,0.1410526315789473,57,25,TOR,-0.2699999999999996,0.8999999999999986,1.2199999999999998,-1.450000000000001,0.1,0.4280701754385965,0.24,-0.1880701754385965,31.915129151291513,29.05263157894737,-2.862497572344143,0.5482030804335425,0.457863304578633,-0.0903397758549094,0.0605945363503834,0.1426675514266755,0.082073015076292,26.329334787350053,51,23.0,50.5,0.5,0,Toronto Raptors,0,0
1610612762,2016-17,4.543859649122807,2.56,-1.983859649122807,0.6140350877192983,0.64,0.0259649122807017,57,25,UTA,-0.370000000000001,1.740000000000002,1.1000000000000003,-0.7300000000000004,-0.15,0.1719298245614035,0.136,-0.0359298245614035,29.872881355932204,30.71296296296296,0.8400816070307577,0.5131377829536357,0.5504480584135413,0.0373102754599056,0.0916369459203726,0.0409890474610023,-0.0506478984593703,27.196145124716555,51,23.0,47.5,3.5,0,Utah Jazz,0,0
1610612763,2016-17,1.293103448275862,-1.4583333333333333,-2.751436781609195,0.5862068965517241,0.375,-0.2112068965517241,58,24,MEM,-2.5799999999999983,0.4500000000000028,1.2800000000000002,0.7800000000000011,-0.01,0.1172413793103448,0.1,-0.0172413793103448,29.56640625,28.444444444444443,-1.1219618055555571,0.5619570866434034,0.5409403063919704,-0.0210167802514329,0.0397208404484371,0.003521746786406,-0.036199093662031,28.82021151586369,43,19.0,42.5,0.5,0,Memphis Grizzlies,0,0
1610612764,2016-17,2.8,-0.2222222222222222,-3.022222222222222,0.6181818181818182,0.5555555555555556,-0.0626262626262625,55,27,WAS,0.0500000000000007,0.9000000000000057,1.9700000000000009,0.0899999999999998,-0.21,0.029090909090909,0.0666666666666666,0.0375757575757575,34.31460674157304,30.936507936507937,-3.3780988050651004,0.5918604651162791,0.5941167504953513,0.0022562853790721,0.075516795865633,0.0794086267337296,0.0038918308680965,26.478991596638657,49,22.0,42.5,6.5,0,Washington Wizards,0,0
1610612765,2016-17,-0.4385964912280701,-2.68,-2.24140350877193,0.4736842105263157,0.4,-0.0736842105263157,57,25,DET,-1.2800000000000011,4.509999999999998,1.1799999999999995,-0.08,0.06,0.0982456140350877,0.096,-0.0022456140350877,31.673151750972764,29.68141592920354,-1.9917358217692256,0.5929919137466307,0.5517354828096727,-0.041256430936958,0.0973264369490784,0.1167955255798651,0.0194690886307866,25.976470588235298,37,12.0,44.5,-7.5,0,Detroit Pistons,0,0
1610612766,2016-17,0.25,0.0769230769230769,-0.173076923076923,0.4285714285714285,0.4615384615384615,0.032967032967033,56,26,CHA,1.6500000000000004,-1.0200000000000102,1.63,0.9399999999999996,-0.39,0.1,0.0538461538461538,-0.0461538461538461,31.063492063492063,31.788617886178866,0.7251258226867989,0.6216151830381959,0.6198478123018389,-0.0017673707363569,0.111808147383467,0.1363348129359543,0.0245266655524873,26.89125,36,11.0,42.5,-6.5,0,Charlotte Hornets,0,0
1610612737,2017-18,-4.135593220338983,-8.826086956521738,-4.690493736182756,0.3050847457627119,0.2608695652173913,-0.0442151805453205,59,23,ATL,-1.3699999999999992,3.730000000000004,1.209999999999999,-1.4000000000000004,-0.6400000000000001,0.1016949152542373,0.2608695652173913,0.159174649963154,27.275471698113208,28.63529411764706,1.3598224195338524,0.6391369705544256,0.4408621626516935,-0.1982748079027321,0.3277035989035282,0.2526716174606049,-0.0750319814429232,24.97680412371134,24,3.0,25.5,-1.5,0,Atlanta Hawks,1,0
1610612738,2017-18,3.5084745762711864,3.782608695652174,0.2741341193809874,0.6779661016949152,0.6521739130434783,-0.0257921886514369,59,23,BOS,-0.1400000000000005,-2.3400000000000034,0.7699999999999996,-1.4299999999999995,-0.2300000000000001,0.0983050847457627,0.391304347826087,0.2929992630803242,31.63157894736842,28.685714285714287,-2.9458646616541344,0.5692057908266811,0.3605026929982046,-0.2087030978284764,0.1156135840887565,0.0885098743267504,-0.0271037097620061,25.360043907793635,55,27.0,53.5,1.5,0,Boston Celtics,0,0
1610612739,2017-18,0.1964285714285714,2.5384615384615383,2.3420329670329667,0.6071428571428571,0.6153846153846154,0.0082417582417583,56,26,CLE,0.4499999999999993,0.3800000000000025,0.29,0.5499999999999989,-0.29,0.4035714285714286,0.2076923076923077,-0.1958791208791208,30.073469387755104,28.97087378640777,-1.1025956013473357,0.5265489887801044,0.4941215433018712,-0.0324274454782331,0.0057171442864289,0.0,-0.0057171442864289,29.36800894854586,50,25.0,53.5,-3.5,0,Cleveland Cavaliers,0,0
1610612740,2017-18,0.1578947368421052,3.92,3.7621052631578946,0.543859649122807,0.68,0.136140350877193,57,25,NOP,-0.129999999999999,2.8699999999999974,-0.1699999999999999,2.359999999999999,-0.6599999999999999,0.2280701754385964,0.224,-0.0040701754385964,34.13934426229508,32.44329896907217,-1.696045293222916,0.6622674511051041,0.5232790156301962,-0.1389884354749079,0.0217840674193035,0.0626870635184569,0.0409029960991533,27.92412935323383,48,20.0,39.5,8.5,0,New Orleans Pelicans,0,0
1610612741,2017-18,-5.894736842105263,-9.64,-3.7452631578947377,0.3508771929824561,0.28,-0.0708771929824561,57,25,CHI,1.8599999999999992,-6.649999999999999,2.0999999999999996,0.0199999999999995,-0.13,0.231578947368421,0.408,0.1764210526315789,30.14155251141553,26.56756756756757,-3.5739849438479574,0.4759535655058043,0.32372797628849,-0.1522255892173142,0.3227341553104045,0.2662604972830562,-0.0564736580273483,25.032186459489456,27,6.0,22.0,5.0,0,Chicago Bulls,1,0
1610612742,2017-18,-2.3793103448275863,-4.625,-2.2456896551724137,0.3103448275862069,0.25,-0.0603448275862069,58,24,DAL,1.0099999999999998,2.460000000000001,0.9799999999999986,1.17,-0.26,0.0413793103448275,0.25,0.2086206896551724,30.42086330935252,28.322222222222223,-2.0986410871302965,0.5965716704288939,0.439255557470274,-0.1573161129586199,0.1252821670428894,0.1645700499741513,0.0392878829312619,27.915137614678898,24,3.0,35.5,-11.5,1,Dallas Mavericks,1,1
1610612743,2017-18,1.0344827586206895,2.5416666666666665,1.5071839080459768,0.5517241379310345,0.5833333333333334,0.0316091954022988,58,24,DEN,0.3000000000000007,-0.75,2.3500000000000005,-0.8300000000000001,-0.03,0.0655172413793103,0.1083333333333333,0.0428160919540229,31.922509225092252,34.44859813084112,2.5260889057488676,0.615729537366548,0.6268707482993198,0.0111412109327717,0.1749466192170818,0.1644557823129251,-0.0104908369041566,26.451497005988024,46,17.0,45.5,0.5,0,Denver Nuggets,0,0
1610612744,2017-18,8.10344827586207,0.8333333333333334,-7.270114942528736,0.7586206896551724,0.5833333333333334,-0.175287356321839,58,24,GSW,-0.3099999999999987,-1.0800000000000125,-0.0700000000000002,0.4300000000000015,-0.11,0.1413793103448276,0.3583333333333333,0.2169540229885057,32.00803212851405,31.20779220779221,-0.8002399207218467,0.5987529111261363,0.4226169539219134,-0.1761359572042228,0.0684396363909548,0.1549419627154414,0.0865023263244866,29.392339544513455,58,28.0,67.5,-9.5,0,Golden State Warriors,0,0
1610612745,2017-18,8.719298245614034,7.92,-0.7992982456140343,0.7719298245614035,0.84,0.0680701754385965,57,25,HOU,0.0,1.8200000000000005,1.58,-1.4800000000000004,-0.13,0.1543859649122807,0.144,-0.0103859649122807,32.29460580912863,31.01869158878505,-1.2759142203435871,0.55136015868518,0.5539976631614087,0.0026375044762287,0.0,0.0036721749290602,0.0036721749290602,30.471014492753625,65,30.0,55.5,9.5,0,Houston Rockets,0,0
1610612746,2017-18,0.9107142857142856,-1.8461538461538465,-2.756868131868132,0.5357142857142857,0.4615384615384615,-0.0741758241758241,56,26,LAC,-0.6500000000000004,0.75,0.8000000000000007,0.9000000000000004,-0.26,0.4035714285714286,0.2,-0.2035714285714285,32.56542056074766,33.11538461538461,0.549964054636952,0.4770347046341296,0.5556631171345595,0.0786284125004298,0.0,0.0,0.0,26.608352144469524,42,13.0,43.5,-1.5,0,Los Angeles Clippers,0,0
1610612747,2017-18,-2.9473684210526314,1.64,4.5873684210526315,0.4035087719298245,0.48,0.0764912280701754,57,25,LAL,-2.51,-2.049999999999997,0.4399999999999995,0.1899999999999995,-0.02,0.3087719298245614,0.344,0.0352280701754385,31.82075471698113,33.34146341463415,1.520708697653017,0.5726655348047538,0.4534748714546359,-0.1191906633501178,0.1724957555178268,0.1333554486647868,-0.0391403068530399,24.7617237008872,35,10.0,33.5,1.5,0,Los Angeles Lakers,0,0
1610612748,2017-18,-0.896551724137931,3.7916666666666665,4.688218390804598,0.5172413793103449,0.5833333333333334,0.0660919540229885,58,24,MIA,4.369999999999999,2.539999999999992,1.58,-0.91,0.04,0.1689655172413793,0.25,0.0810344827586206,30.605809128630707,28.966666666666665,-1.6391424619640418,0.4743103337405954,0.437122736418511,-0.0371875973220843,0.0145971320172336,0.0536552649228705,0.0390581329056369,27.44243792325057,44,15.0,43.5,0.5,0,Miami Heat,0,0
1610612749,2017-18,-0.0350877192982456,-0.92,-0.8849122807017544,0.5614035087719298,0.48,-0.0814035087719298,57,25,MIL,1.3800000000000008,1.25,-0.6699999999999999,-0.08,-0.1599999999999999,0.1087719298245614,0.224,0.1152280701754386,33.02723735408561,31.608247422680417,-1.4189899314051928,0.6235674404936821,0.5047744484688838,-0.1187929920247983,0.1837349397590361,0.0414883108330589,-0.1422466289259772,26.172332942555684,44,15.0,47.5,-3.5,0,Milwaukee Bucks,0,0
1610612750,2017-18,2.9344262295081966,0.1904761904761904,-2.743950039032006,0.5901639344262295,0.5238095238095238,-0.0663544106167056,61,21,MIN,-0.8300000000000001,3.030000000000001,-0.7299999999999986,-1.5599999999999996,-0.37,0.0557377049180327,0.1714285714285714,0.1156908665105386,35.079861111111114,34.45977011494253,-0.6200909961685852,0.684531472321973,0.5919052319842053,-0.0926262403377676,0.0133477877905007,0.0057255676209279,-0.0076222201695727,28.146583850931677,47,18.0,48.5,-1.5,0,Minnesota Timberwolves,0,0
1610612751,2017-18,-4.254237288135593,-2.4347826086956523,1.819454679439941,0.3220338983050847,0.391304347826087,0.0692704495210022,59,23,BKN,-0.2200000000000006,-1.6699999999999875,2.5500000000000007,-0.3000000000000007,-0.5399999999999999,0.1084745762711864,0.0956521739130434,-0.0128224023581429,28.600760456273765,28.346153846153847,-0.254606610119918,0.5315901060070671,0.5293589513377626,-0.0022311546693045,0.1050176678445229,0.100556652899982,-0.0044610149445409,25.458823529411763,28,8.0,27.5,0.5,0,Brooklyn Nets,1,0
1610612752,2017-18,-2.440677966101695,-6.434782608695652,-3.9941046425939577,0.3898305084745763,0.2608695652173913,-0.128960943257185,59,23,NYK,-0.379999999999999,-0.1000000000000014,-0.08,0.3100000000000005,-0.18,0.1322033898305084,0.4956521739130435,0.363448784082535,29.67578125,26.396551724137932,-3.2792295258620676,0.5633249295565772,0.2760050477735713,-0.2873198817830059,0.0297345395224677,0.0524607896160086,0.0227262500935409,26.38200934579439,29,9.0,30.5,-1.5,0,New York Knicks,0,0
1610612753,2017-18,-4.2105263157894735,-6.2,-1.9894736842105267,0.3157894736842105,0.28,-0.0357894736842104,57,25,ORL,0.5899999999999999,-1.3600000000000063,0.9999999999999992,-0.7799999999999994,-0.07,0.2982456140350877,0.48,0.1817543859649122,30.62,29.892307692307693,-0.7276923076923083,0.527794535895889,0.3578268876611418,-0.1699676482347472,0.0,0.0,0.0,26.01732101616628,25,5.0,33.5,-8.5,0,Orlando Magic,1,0
1610612754,2017-18,1.3103448275862069,1.5416666666666667,0.2313218390804599,0.5689655172413793,0.625,0.0560344827586206,58,24,IND,1.2300000000000004,-0.5399999999999991,1.3000000000000007,0.0300000000000011,0.02,0.1,0.0916666666666666,-0.0083333333333333,31.417624521072796,30.08256880733945,-1.3350557137333467,0.5593451568894953,0.5625321667524447,0.0031870098629493,0.1027285129604365,0.0693086292674558,-0.0334198836929807,26.745555555555555,48,20.0,31.5,16.5,0,Indiana Pacers,0,0
1610612755,2017-18,1.981818181818182,9.62962962962963,7.647811447811447,0.5454545454545454,0.8148148148148148,0.2693602693602693,55,27,PHI,-1.1500000000000004,-0.0300000000000011,1.129999999999999,3.110000000000001,0.34,0.0945454545454545,0.0888888888888888,-0.0056565656565656,32.30923694779116,28.92682926829268,-3.382407679498481,0.5311282762263154,0.5540330115228901,0.0229047352965746,0.2568825510001981,0.1905948302709436,-0.0662877207292544,26.778516057585826,52,26.0,39.5,12.5,0,Philadelphia 76ers,0,0
1610612756,2017-18,-8.94915254237288,-10.434782608695652,-1.4856300663227715,0.3050847457627119,0.1304347826086956,-0.1746499631540162,59,23,PHX,1.5599999999999987,-0.1499999999999985,0.2599999999999989,1.25,-0.04,0.2542372881355932,0.3217391304347826,0.0675018422991893,28.079847908745247,31.5,3.420152091254753,0.539444850255661,0.4453507340946166,-0.0940941161610444,0.2844411979547114,0.3191952147906471,0.0347540168359356,24.015421115065244,21,1.0,28.5,-7.5,0,Phoenix Suns,1,0
1610612757,2017-18,1.0517241379310345,6.333333333333333,5.281609195402298,0.5517241379310345,0.7083333333333334,0.1566091954022989,58,24,POR,0.7700000000000014,0.5300000000000011,0.6899999999999995,-1.2699999999999996,-0.09,0.093103448275862,0.0166666666666666,-0.0764367816091954,31.019011406844108,30.805084745762713,-0.2139266610813948,0.5977432590855803,0.6306384455239417,0.0328951864383613,0.019270222743259,0.0175225537820957,-0.0017476689611633,25.42258440046566,49,24.0,42.5,6.5,0,Portland Trail Blazers,0,0
1610612758,2017-18,-8.035087719298245,-4.6,3.435087719298245,0.3157894736842105,0.36,0.0442105263157894,57,25,SAC,-1.3800000000000008,0.3799999999999954,0.1600000000000001,1.0299999999999994,0.05,0.087719298245614,0.176,0.0882807017543859,26.25,28.689320388349515,2.4393203883495147,0.549207371046914,0.4877847474413998,-0.0614226236055141,0.1657680856200209,0.2134367778144602,0.0476686921944392,26.8876404494382,27,6.0,27.5,-0.5,0,Sacramento Kings,1,0
