TEAM_ID,SEASON,PM_PRE,PM_POST,DELTA_PM,WR_PRE,WR_POST,DELTA_WR,N_GAMES_PRE,N_GAMES_POST
1610612751,2018-19,-0.423728813559322,0.8260869565217391,1.249815770081061,0.5084745762711864,0.5217391304347826,0.013264554163596176,59,23
1610612752,2018-19,-8.689655172413794,-10.458333333333334,-1.7686781609195403,0.1896551724137931,0.25,0.060344827586206906,58,24
1610612753,2018-19,-1.0508474576271187,5.217391304347826,6.268238761974945,0.4576271186440678,0.6521739130434783,0.19454679439941047,59,23
1610612754,2018-19,5.224137931034483,-1.25,-6.474137931034483,0.6551724137931034,0.4166666666666667,-0.23850574712643674,58,24
1610612755,2018-19,3.7241379310344827,0.20833333333333334,-3.515804597701149,0.6379310344827587,0.5833333333333334,-0.054597701149425304,58,24
1610612756,2018-19,-10.203389830508474,-7.130434782608695,3.0729550478997787,0.1864406779661017,0.34782608695652173,0.16138540899042003,59,23
1610612757,2018-19,3.017543859649123,6.88,3.862456140350877,0.5964912280701754,0.76,0.1635087719298246,57,25
1610612758,2018-19,-1.2280701754385965,-0.88,0.34807017543859653,0.5263157894736842,0.36,-0.1663157894736842,57,25
1610612759,2018-19,0.9830508474576272,3.4782608695652173,2.49521002210759,0.559322033898305,0.6521739130434783,0.09285187914517323,59,23
1610612760,2018-19,5.245614035087719,-0.8,-6.045614035087719,0.6491228070175439,0.48,-0.1691228070175439,57,25
1610612761,2018-19,5.627118644067797,7.260869565217392,1.6337509211495949,0.7288135593220338,0.6521739130434783,-0.07663964627855557,59,23
1610612762,2018-19,3.245614035087719,9.84,6.594385964912281,0.5614035087719298,0.72,0.15859649122807018,57,25
1610612763,2018-19,-3.1864406779661016,-1.0869565217391304,2.0994841562269713,0.3898305084745763,0.43478260869565216,0.044952100221075875,59,23
1610612764,2018-19,-2.9655172413793105,-2.75,0.2155172413793105,0.41379310344827586,0.3333333333333333,-0.08045977011494254,58,24
1610612765,2018-19,-1.5178571428571428,2.5,4.017857142857142,0.4642857142857143,0.5769230769230769,0.11263736263736257,56,26
1610612766,2018-19,-0.5087719298245614,-2.44,-1.9312280701754385,0.47368421052631576,0.48,0.006315789473684219,57,25
1610612737,2019-20,-8.732142857142858,-4.090909090909091,4.641233766233767,0.26785714285714285,0.45454545454545453,0.18668831168831168,56,11
1610612738,2019-20,6.87037037037037,4.611111111111111,-2.2592592592592595,0.7037037037037037,0.5555555555555556,-0.14814814814814814,54,18
1610612739,2019-20,-8.87037037037037,-3.090909090909091,5.779461279461279,0.25925925925925924,0.45454545454545453,0.19528619528619529,54,11
1610612740,2019-20,-1.5454545454545454,-0.47058823529411764,1.0748663101604277,0.41818181818181815,0.4117647058823529,-0.006417112299465233,55,17
1610612741,2019-20,-3.090909090909091,-3.0,0.09090909090909083,0.34545454545454546,0.3,-0.04545454545454547,55,10
1610612742,2019-20,5.9818181818181815,2.1,-3.8818181818181814,0.6,0.5,-0.09999999999999998,55,20
