TEAM_ID,TEAM_NAME,TEAM_ABB,SEASON,WINS,VEGAS_WINS,UNDERPERFORMANCE,GROUND_TRUTH,TANK_PROB,DELTA_PM,DELTA_MIN_CONC,DELTA_ROOKIE_MIN_SHARE,DELTA_INACTIVE_RATE,TWI_PM,TWI_MIN_CONC,TWI_ROOKIE,TWI_INACTIVE,TWI,TWI_FLAG
1610612753,Orlando Magic,ORL,2018-19,42,31.0,11.0,0,0.01701916544065865,6.268238761974945,0.0199105301449086,0.0506470015059196,-0.0266764922623434,24.471003760133954,28.60659139906869,70.58274495760004,50.57599569617892,40.56858544241006,Above Win Gate
1610612754,Indiana Pacers,IND,2018-19,48,47.5,0.5,0,0.04130429073591644,-6.474137931034483,-0.0269642442239729,0.0205181830042461,-0.0160919540229885,81.0139071716889,38.75269235295294,60.25270169122033,51.73010637200629,54.10041998816428,Above Win Gate
1610612755,Philadelphia 76ers,PHI,2018-19,51,53.5,-2.5,0,0.09816649802965913,-3.515804597701149,-0.0288792660923834,-0.0320700161456729,-0.0862068965517241,67.88662644880638,39.16720112589944,42.22217810830978,44.0849543703288,46.50563223584877,Above Win Gate
1610612756,Phoenix Suns,PHX,2018-19,19,29.0,-10.0,0,0.604196427168187,3.0729550478997787,-0.1058613156162087,0.0010781749649827,0.1347089167280766,38.64972589103628,55.83005778221162,53.58745113938718,68.17304331664853,54.41406718229905,No Action
1610612757,Portland Trail Blazers,POR,2018-19,53,42.0,11.0,0,0.09254007673720817,3.862456140350877,-0.056632458802289,-0.0143963919295785,-0.0009824561403508,35.14640111189442,45.17441286864528,48.281801814292486,53.37760694486132,45.43092712166776,Above Win Gate
1610612758,Sacramento Kings,SAC,2018-19,39,26.0,13.0,0,0.0012643804376048897,0.3480701754385965,0.0525330398050051,0.0073825667981929,-0.223578947368421,50.7411045924449,21.545410180879482,55.748990942272414,29.106261221640995,35.73743542362346,Above Win Gate
1610612759,San Antonio Spurs,SAS,2018-19,48,43.5,4.5,0,0.01542017492994624,2.49521002210759,0.0264692872733073,0.025159709079307,-0.0789977892409727,41.21340627632858,27.186940577220287,61.84410711505882,44.87101678725956,40.46048226661751,Above Win Gate
1610612760,Oklahoma City Thunder,OKC,2018-19,49,48.5,0.5,0,0.008557551159679051,-6.045614035087719,0.0360789468835661,0.0538953072975922,-0.0161403508771929,79.11237923527544,25.106918265627527,71.69646733501574,51.724829304188056,50.54950248114686,Above Win Gate
1610612761,Toronto Raptors,TOR,2018-19,58,55.5,2.5,0,0.025039345572282535,1.6337509211495949,-0.045002983372162,0.0181864646875821,-0.187177597641857,45.03603685082692,42.657199008025245,59.45324282446089,33.07537025445163,44.575809589157984,Above Win Gate
1610612762,Utah Jazz,UTA,2018-19,50,49.5,0.5,0,0.1279452776081919,6.594385964912281,-0.032198617869063,0.0398452301745486,0.0378947368421052,23.023761205787586,39.88567878645548,66.87922219249711,57.61667552325477,45.45820329889008,Above Win Gate
1610612763,Memphis Grizzlies,MEM,2018-19,33,34.5,-1.5,0,0.9666183563876608,2.0994841562269713,-0.3806023748497303,0.0775518040767092,0.2029476787030213,42.96939654023414,100.0,79.80739392995265,75.61362144292927,79.67808238262322,Investigate
1610612764,Washington Wizards,WAS,2018-19,32,45.5,-13.5,0,0.7175675271652796,0.2155172413793105,-0.151619040851254,0.0595881219143595,0.093103448275862,51.32929374490843,65.73437211557454,73.648320219503,63.636490636913855,64.01656976649487,Investigate
1610612765,Detroit Pistons,DET,2018-19,41,38.5,2.5,0,0.024594507316460557,4.017857142857142,0.0398298880221673,0.0395842996227064,-0.2217032967032967,34.45682615374779,24.295022571691344,66.78975888048902,29.310777319347924,35.82948149939349,Above Win Gate
1610612766,Charlotte Hornets,CHA,2018-19,39,35.5,3.5,0,0.10550384289543757,-1.9312280701754383,-0.029171969491946,0.0410446185567884,0.1583157894736842,60.85524135459105,39.230557126680075,67.29044754078092,70.74707566860347,55.470775763467124,Above Win Gate
1610612737,Atlanta Hawks,ATL,2019-20,20,33.5,-13.5,0,0.1441196129311089,4.641233766233767,0.0804072539998266,0.0750261662041637,-0.1243506493506493,31.69066054321904,15.5120031930348,78.94144731152973,39.925858212720456,36.316394490707765,No Action
1610612738,Boston Celtics,BOS,2019-20,48,48.5,-0.5,0,0.052683897053683225,-2.2592592592592595,-0.0213641949199434,0.0138830433633141,0.0259259259259259,62.31084389148038,37.540554985884725,57.97776085457612,56.311627334760196,50.336268410517235,Above Win Gate
1610612739,Cleveland Cavaliers,CLE,2019-20,19,24.5,-5.5,0,0.5260154477019271,5.779461279461279,-0.1008801098072207,0.0220076677671623,0.0468013468013467,26.63990039922602,54.751869829511435,60.76339022169434,58.58782923888606,51.09897190376586,No Action
1610612740,New Orleans Pelicans,NOP,2019-20,30,37.5,-7.5,0,0.01526403152635098,1.0748663101604277,0.0969650617810672,-0.038338920532617,-0.1858823529411765,47.51602620749862,11.928045902885057,40.07280562142208,33.216600386844746,28.932304804307115,No Action
1610612741,Chicago Bulls,CHI,2019-20,22,33.5,-11.5,0,0.7897618121831285,0.0909090909090908,-0.1044752603520924,-0.0619126470398486,0.2018181818181818,51.882228788823404,55.53004446317742,31.990257852216374,75.49046402371754,54.08460791822244,No Action
1610612742,Dallas Mavericks,DAL,2019-20,43,40.5,2.5,0,0.04314228765360228,-3.8818181818181814,-0.0048124389323038,-0.0379354815318153,0.1772727272727272,69.51077171092221,33.95790761369521,40.211129742342884,72.81409113967274,50.09036156406565,Above Win Gate
1610612743,Denver Nuggets,DEN,2019-20,46,53.0,-7.0,0,0.186989517141323,-6.708080808080808,-0.0956150039515836,-0.0309171434220129,0.1351515151515151,82.05200311087962,53.61223137229371,42.617454979700376,68.22130310408974,60.02304478785143,Above Win Gate
1610612744,Golden State Warriors,GSW,2019-20,15,47.5,-32.5,0,0.9529357255218167,-1.7636363636363637,-0.1925438357408428,0.0,-0.0836363636363636,60.11157148014642,74.59259289759133,53.21778533133765,44.365238631493135,61.37595624763198,Investigate
1610612745,Houston Rockets,HOU,2019-20,44,54.0,-10.0,0,0.1965706183625751,-2.9814814814814814,-0.0096174753709,0.0,-0.1296296296296296,65.51562603978974,34.997963495552526,53.21778533133765,39.35025185562872,45.615918043572236,Above Win Gate
1610612746,Los Angeles Clippers,LAC,2019-20,49,53.5,-4.5,0,0.21583752572747267,3.499465240641711,-0.0702847571041198,-0.0014198174356785,-0.1118716577540106,36.757133542429834,48.129469158257514,52.73098311769942,41.286535183180206,45.4067180319649,Above Win Gate
1610612747,Los Angeles Lakers,LAL,2019-20,52,50.5,1.5,0,0.04501960008695897,-6.415094339622642,0.0065037363498781,0.0031779176276963,0.0283018867924528,80.75190769021833,31.508507944667937,54.307374244001785,56.570695962923025,50.92939875729581,Above Win Gate
1610612748,Miami Heat,MIA,2019-20,44,43.5,0.5,0,0.08022111868349883,-1.5623781676413253,-0.0155491027706361,0.0222845813763094,-0.0853801169590643,59.21851023960294,36.28187133785889,60.85833352534165,44.17510427889043,47.36313814391056,Above Win Gate
1610612749,Milwaukee Bucks,MIL,2019-20,56,57.5,-1.5,0,0.07298303612898695,-7.7953216374269,-0.0368742198960942,0.0143989483034259,0.09317738791423,86.87651541968157,40.89771843518256,58.15464533321566,63.64455282385839,58.09423008942415,Above Win Gate
1610612750,Minnesota Timberwolves,MIN,2019-20,19,35.5,-16.5,0,0.6170589249273873,-4.361921097770154,-0.1627974011380592,-0.1552160967735057,-0.1567753001715266,71.64117590931411,68.15394156408605,0.0,36.39035814402499,48.867883436302236,No Action
1610612751,Brooklyn Nets,BKN,2019-20,35,43.5,-8.5,0,0.7195057476959894,-0.4419066534260178,-0.13417818727301,0.0521665857165855,0.1878848063555114,54.246540399907985,61.95927850692664,71.10375346120978,73.97120479784135,64.64801113456248,Above Win Gate
