TEAM_ID,SEASON,INACTIVE_RATE_PRE,INACTIVE_RATE_POST,DELTA_INACTIVE_RATE,MIN_CONC_PRE,MIN_CONC_POST,DELTA_MIN_CONC,TOP5_MIN_PRE,TOP5_MIN_POST,DELTA_TOP5_MIN_AVG,ROOKIE_MIN_SHARE_PRE,ROOKIE_MIN_SHARE_POST,DELTA_ROOKIE_MIN_SHARE
1610612737,2022-23,0.18983050847457628,0.13043478260869565,-0.05939572586588063,0.4963194011228946,0.5470545977011494,0.050735196578254815,33.28870292887029,30.46,-2.8287029288702925,0.056830941983780414,0.05316091954022988,-0.0036700224435505316
1610612738,2022-23,0.15593220338983052,0.14782608695652175,-0.008106116433308774,0.5530802146301704,0.5688920454545454,0.015811830824374984,32.70281124497992,32.69387755102041,-0.008933693959512823,0.06174013448346125,0.07333096590909091,0.01159083142562966
1610612739,2022-23,0.1180327868852459,0.1523809523809524,0.03434816549570649,0.645602049530316,0.5911154985192497,-0.05448655101106625,33.72490706319702,33.640449438202246,-0.08445762499477638,0.14368061485909478,0.13800592300098716,-0.005674691858107622
1610612740,2022-23,0.30847457627118646,0.21739130434782608,-0.09108327192336038,0.4439313529533393,0.5613845321795565,0.11745317922621723,31.573529411764707,34.6,3.026470588235295,0.2862361292990558,0.2819542094826032,-0.004281919816452595
1610612741,2022-23,0.23389830508474577,0.034782608695652174,-0.1991156963890936,0.5934250251593425,0.6218666666666667,0.0284416415073242,32.638376383763834,31.513513513513512,-1.1248628702503218,0.12566252935256625,0.10044444444444445,-0.0252180849081218
1610612742,2022-23,0.2833333333333333,0.2,-0.08333333333333331,0.6072408932413383,0.5068493150684932,-0.10039157817284516,32.224409448818896,30.693181818181817,-1.5312276306370798,0.015357222345871356,0.024394820791893413,0.009037598446022057
1610612743,2022-23,0.17627118644067796,0.1565217391304348,-0.019749447310243168,0.5004578155657292,0.5482416591523895,0.047783843586660324,31.48971193415638,31.34020618556701,-0.1495057485893696,0.0,0.0,0.0
1610612744,2022-23,0.20344827586206896,0.2833333333333333,0.07988505747126437,0.5295708490498897,0.4726832641770401,-0.05688758487284962,32.21212121212121,31.790697674418606,-0.421423537702605,0.10775033805423101,0.1206777316735823,0.012927393619351288
1610612745,2022-23,0.10344827586206896,0.075,-0.028448275862068967,0.6682528891910265,0.6366782006920415,-0.03157468849898504,30.246153846153845,33.153153153153156,2.9069993069993103,0.43040448674371173,0.4102076124567474,-0.020196874286964317
1610612746,2022-23,0.521311475409836,0.1619047619047619,-0.35940671350507414,0.43113525001475883,0.5176861442251319,0.0865508942103731,30.68487394957983,30.102272727272727,-0.5826012223071046,0.06493889840014168,0.05022474105921439,-0.014714157340927292
1610612747,2022-23,0.42033898305084744,0.22608695652173913,-0.1942520265291083,0.46592012427988866,0.49618861903917744,0.030268494759288778,32.13392857142857,31.44943820224719,-0.6844903691813791,0.07411482943879863,0.12391419960999822,0.04979937017119959
1610612748,2022-23,0.2,0.16521739130434782,-0.034782608695652195,0.5431447746883988,0.5287439178230312,-0.014400856865367628,33.605932203389834,30.5625,-3.043432203389834,0.0,0.015137862677959992,0.015137862677959992
1610612749,2022-23,0.1310344827586207,0.18333333333333332,0.05229885057471262,0.5762389784128915,0.4811483915600138,-0.09509058685287769,30.083333333333332,28.387755102040817,-1.6955782312925152,0.0,0.014873746108612937,0.014873746108612937
1610612750,2022-23,0.35737704918032787,0.1619047619047619,-0.19547228727556595,0.5192439391864129,0.5497556207233627,0.03051168153694983,32.1271186440678,31.954545454545453,-0.17257318952234613,0.03485823859745241,0.008797653958944282,-0.026060584638508126
1610612751,2022-23,0.5655172413793104,0.075,-0.49051724137931035,0.5633998484465774,0.6023361227336123,0.03893627428703483,33.16728624535316,31.126126126126128,-2.041160119227033,0.07249305380146502,0.10198744769874477,0.029494393897279744
1610612752,2022-23,0.26,0.15454545454545454,-0.10545454545454547,0.5514102640876699,0.5553055868016498,0.003895322713979854,33.85294117647059,31.849462365591396,-2.0034788108791908,0.19342475597341158,0.16029246344206974,-0.03313229253134184
1610612753,2022-23,0.23389830508474577,0.10434782608695652,-0.12955047899778926,0.5568482708818101,0.5655009965573473,0.00865272567553721,30.707964601769913,30.300970873786408,-0.4069937279835045,0.21728315814811844,0.20818988947273057,-0.009093268675387872
1610612754,2022-23,0.09666666666666666,0.2727272727272727,0.17606060606060603,0.5356179701374729,0.43985738412460124,-0.09576058601287168,30.047970479704798,29.3,-0.7479704797047972,0.09116621719397487,0.114843310189529,0.023677092995554122
1610612755,2022-23,0.18947368421052632,0.168,-0.02147368421052631,0.5072145754371966,0.5596315183418326,0.052416942904635944,33.02164502164502,32.71153846153846,-0.31010656010656135,0.0017953321364452424,0.016943576246093106,0.015148244109647864
1610612756,2022-23,0.4,0.21818181818181817,-0.18181818181818185,0.46801764543700025,0.49205448354143017,0.024036838104429914,31.004566210045663,30.24418604651163,-0.7603801635340339,0.09449958643507031,0.09875141884222474,0.004251832407154432
1610612757,2022-23,0.20689655172413793,0.7166666666666667,0.5097701149425288,0.5607504246990177,0.21261053440984237,-0.34813989028917536,33.00869565217391,32.529411764705884,-0.4792838874680285,0.0707585493758771,0.12399077277970011,0.05323222340382301
1610612758,2022-23,0.042105263157894736,0.072,0.02989473684210526,0.6489495023958717,0.5946745562130178,-0.05427494618285389,32.24542124542125,31.189655172413794,-1.0557660730074545,0.08234426833763361,0.12261669953977647,0.040272431202142855
1610612759,2022-23,0.23389830508474577,0.43478260869565216,0.2008843036109064,0.5249092708677005,0.33518055058991775,-0.1897287202777827,28.15929203539823,28.846153846153847,0.6868618107556159,0.047096667766413726,0.10672148730782982,0.059624819541416095
1610612760,2022-23,0.09824561403508772,0.288,0.18975438596491226,0.5896463669426604,0.484984237597478,-0.10466212934518238,29.64980544747082,32.842696629213485,3.1928911817426666,0.32778766540277027,0.35788949726231956,0.03010183185954929
1610612761,2022-23,0.15254237288135594,0.13043478260869565,-0.022107590272660294,0.5792264907515199,0.6159263271939328,0.036699836442412925,35.824,34.11,-1.7139999999999986,0.15140344069331263,0.1673889490790899,0.01598550838577728
1610612762,2022-23,0.31,0.4727272727272727,0.16272727272727272,0.5954388654656957,0.3205976924531871,-0.2748411730125086,30.019323671497585,29.224137931034484,-0.7951857404631006,0.0013415101571483327,0.007187440892755816,0.005845930735607484
1610612763,2022-23,0.23859649122807017,0.36,0.12140350877192982,0.45551250440295876,0.4095381023845256,-0.04597440201843317,29.797235023041473,30.7,0.902764976958526,0.11870376893272279,0.09421377355344339,-0.0244899953792794
1610612764,2022-23,0.17586206896551723,0.36666666666666664,0.1908045977011494,0.5756754664395758,0.4137275242047026,-0.1619479422348732,31.11297071129707,31.486842105263158,0.3738713939660876,0.16242161492606644,0.218015214384509,0.055593599458442555
