TEAM_ID,SEASON,INACTIVE_RATE_PRE,INACTIVE_RATE_POST,DELTA_INACTIVE_RATE,MIN_CONC_PRE,MIN_CONC_POST,DELTA_MIN_CONC,TOP5_MIN_PRE,TOP5_MIN_POST,DELTA_TOP5_MIN_AVG,ROOKIE_MIN_SHARE_PRE,ROOKIE_MIN_SHARE_POST,DELTA_ROOKIE_MIN_SHARE
1610612737,2025-26,0.19642857142857142,0.09230769230769231,-0.10412087912087911,0.5344524078963913,0.5963141025641026,0.0618616946677113,32.94961240310077,31.533898305084747,-1.415714098016025,0.1027913994718974,0.09695512820512821,-0.005836271266769194
1610612738,2025-26,0.2222222222222222,0.20714285714285716,-0.015079365079365054,0.6388955200127318,0.49858314690529454,-0.14031237310743722,31.36328125,30.117117117117118,-1.2461641328828819,0.056178881196785234,0.10857568978374348,0.05239680858695824
1610612739,2025-26,0.3090909090909091,0.3037037037037037,-0.005387205387205385,0.529500756429652,0.4324116743471582,-0.09708908208249378,31.545064377682404,29.9468085106383,-1.5982558670441058,0.15503205820906274,0.1064516129032258,-0.04858044530583694
1610612740,2025-26,0.17857142857142858,0.16923076923076924,-0.009340659340659335,0.5457415739205935,0.5149086245591535,-0.030832949361439987,30.06086956521739,29.74074074074074,-0.3201288244766509,0.11863604072933934,0.1303302340493748,0.011694193320035462
1610612741,2025-26,0.3490909090909091,0.34814814814814815,-0.0009427609427609673,0.5730285079600148,0.4015069967707212,-0.1715215111892936,27.393805309734514,29.670454545454547,2.2766492357200327,0.18807848944835245,0.2217438105489774,0.03366532110062495
1610612742,2025-26,0.2814814814814815,0.19285714285714287,-0.08862433862433863,0.5181818181818182,0.47456100855470507,-0.04362080962711312,29.88105726872247,27.98230088495575,-1.8987563837667167,0.017265087853323147,0.05943268797838811,0.042167600125064965
1610612743,2025-26,0.31636363636363635,0.22962962962962963,-0.08673400673400672,0.4319684817785282,0.5133553421368547,0.08138686035832654,32.659574468085104,32.89423076923077,0.23465630114566238,0.09209230336288167,0.0547719087635054,-0.03732039459937627
1610612744,2025-26,0.16,0.5555555555555556,0.39555555555555555,0.5352697095435685,0.27977753746330913,-0.2554921720802593,27.92207792207792,30.183333333333334,2.261255411255412,0.07975103734439834,0.07353622740614861,-0.00621480993824973
1610612745,2025-26,0.045283018867924525,0.06896551724137931,0.023682498373454784,0.6562572646261139,0.6529856063844948,-0.0032716582416191242,33.47430830039526,33.94074074074074,0.4664324403454856,0.10391321193335916,0.13039760581445062,0.02648439388109146
1610612746,2025-26,0.44814814814814813,0.19285714285714287,-0.25529100529100524,0.5039548973409627,0.4687546385631587,-0.03520025877780397,29.64851485148515,27.946902654867255,-1.7016121966178943,0.03197576573544261,0.014694968086685469,-0.017280797648757146
1610612747,2025-26,0.2814814814814815,0.20714285714285716,-0.07433862433862434,0.4667470061007758,0.528254062919338,0.06150705681856217,31.943298969072163,31.91891891891892,-0.02438005015324407,0.06402048655569782,0.04696585656776502,-0.0170546299879328
1610612748,2025-26,0.2857142857142857,0.2153846153846154,-0.0703296703296703,0.45416110369381396,0.4887856456264018,0.03462454193258785,30.615,29.91176470588235,-0.703235294117647,0.18142708796914406,0.23470041653316245,0.053273328564018396
1610612749,2025-26,0.21509433962264152,0.38620689655172413,0.17111255692908262,0.5206029327435078,0.37193399732421584,-0.14866893541929194,30.552884615384617,28.1123595505618,-2.4405250648228183,0.0,0.0,0.0
1610612750,2025-26,0.05,0.19230769230769232,0.1423076923076923,0.5784071976007997,0.5183712422459043,-0.060035955354895476,32.62781954887218,31.038095238095238,-1.589724310776944,0.06671109630123292,0.07968824558613011,0.012977149284897183
1610612751,2025-26,0.1320754716981132,0.503448275862069,0.3713728041639558,0.5089777917782328,0.2617141162514828,-0.24726367552675,28.1,24.51388888888889,-3.586111111111112,0.0026775870215782014,0.051304863582443655,0.048627276560865455
