TEAM_ID,DEFLECTIONS_PRE,CONTESTED_SHOTS_PRE,LOOSE_BALLS_RECOVERED_PRE,SCREEN_ASSISTS_PRE,CHARGES_DRAWN_PRE,DEFLECTIONS_POST,CONTESTED_SHOTS_POST,LOOSE_BALLS_RECOVERED_POST,SCREEN_ASSISTS_POST,CHARGES_DRAWN_POST,DELTA_DEFLECTIONS,DELTA_CONTESTED_SHOTS,DELTA_LOOSE_BALLS_RECOVERED,DELTA_SCREEN_ASSISTS,DELTA_CHARGES_DRAWN,SEASON
1610612763,17.59,54.63,6.13,9.75,0.34,15.23,58.1,5.15,10.53,0.13,-2.3599999999999994,3.469999999999999,-0.9799999999999995,0.7799999999999994,-0.21000000000000002,2020-21
1610612748,15.03,52.42,6.22,10.22,0.92,16.39,49.28,5.97,10.69,1.0,1.3600000000000012,-3.1400000000000006,-0.25,0.46999999999999886,0.07999999999999996,2020-21
1610612749,15.31,64.33,7.58,7.92,0.33,15.08,60.17,6.11,9.61,0.47,-0.23000000000000043,-4.159999999999997,-1.4699999999999998,1.6899999999999995,0.13999999999999996,2020-21
1610612750,15.94,53.5,7.14,9.97,0.36,15.39,55.33,6.58,8.14,0.33,-0.5499999999999989,1.8299999999999983,-0.5599999999999996,-1.83,-0.02999999999999997,2020-21
1610612740,13.83,57.31,6.94,10.42,0.64,13.28,54.14,5.72,8.58,0.39,-0.5500000000000007,-3.1700000000000017,-1.2200000000000006,-1.8399999999999999,-0.25,2020-21
1610612752,13.27,51.27,6.3,9.59,0.27,14.17,50.97,5.2,10.91,0.17,0.9000000000000004,-0.30000000000000426,-1.0999999999999996,1.3200000000000003,-0.1,2020-21
1610612760,12.69,62.36,6.22,6.86,0.31,12.81,55.42,4.75,8.31,0.36,0.120000000000001,-6.939999999999998,-1.4699999999999998,1.4500000000000002,0.04999999999999999,2020-21
1610612753,13.69,47.75,6.39,11.11,0.56,12.75,47.5,5.64,9.97,0.44,-0.9399999999999995,-0.25,-0.75,-1.1399999999999988,-0.12000000000000005,2020-21
1610612755,15.72,50.58,6.17,9.5,0.36,17.25,46.39,5.03,9.92,0.39,1.5299999999999994,-4.189999999999998,-1.1399999999999997,0.41999999999999993,0.030000000000000027,2020-21
1610612756,12.46,55.71,6.31,9.83,0.43,14.73,51.54,5.08,11.84,0.46,2.2699999999999996,-4.170000000000002,-1.2299999999999995,2.01,0.030000000000000027,2020-21
1610612757,14.77,48.23,5.57,11.26,0.43,12.76,47.22,4.73,11.22,0.24,-2.01,-1.009999999999998,-0.8399999999999999,-0.03999999999999915,-0.19,2020-21
1610612758,13.33,53.58,6.39,8.83,0.69,14.83,50.81,5.42,10.19,0.22,1.5,-2.769999999999996,-0.9699999999999998,1.3599999999999994,-0.47,2020-21
1610612759,14.91,56.25,5.97,9.94,0.38,13.53,52.58,5.15,12.05,0.43,-1.3800000000000008,-3.6700000000000017,-0.8199999999999994,2.110000000000001,0.04999999999999999,2020-21
1610612761,16.86,53.72,7.25,8.14,0.75,15.83,51.25,5.92,9.47,0.53,-1.0299999999999994,-2.469999999999999,-1.33,1.33,-0.21999999999999997,2020-21
1610612762,11.72,55.17,6.08,11.94,0.17,11.44,50.47,5.42,10.44,0.33,-0.28000000000000114,-4.700000000000003,-0.6600000000000001,-1.5,0.16,2020-21
1610612764,14.35,58.44,6.68,9.82,1.29,12.92,54.5,5.24,8.87,0.97,-1.4299999999999997,-3.9399999999999977,-1.4399999999999995,-0.9500000000000011,-0.32000000000000006,2020-21
1610612737,14.21,49.0,5.12,9.5,0.55,13.13,52.54,4.67,9.38,0.63,-1.08,3.539999999999999,-0.4500000000000002,-0.11999999999999922,0.07999999999999996,2021-22
1610612738,12.43,54.7,6.45,8.37,0.45,11.91,55.86,5.68,8.09,0.73,-0.5199999999999996,1.1599999999999966,-0.7700000000000005,-0.27999999999999936,0.27999999999999997,2021-22
1610612751,13.92,47.42,5.46,8.34,0.58,14.3,52.61,5.0,9.78,0.39,0.3800000000000008,5.189999999999998,-0.45999999999999996,1.4399999999999995,-0.18999999999999995,2021-22
1610612766,16.17,47.4,6.43,7.28,0.4,15.64,51.09,5.68,7.0,0.55,-0.5300000000000011,3.690000000000005,-0.75,-0.28000000000000025,0.15000000000000002,2021-22
1610612741,13.37,48.32,5.83,10.29,0.25,13.65,49.13,4.87,10.43,0.39,0.28000000000000114,0.8100000000000023,-0.96,0.14000000000000057,0.14,2021-22
1610612739,12.66,52.24,5.9,7.88,0.5,12.08,52.75,4.88,6.58,0.5,-0.5800000000000001,0.509999999999998,-1.0200000000000005,-1.2999999999999998,0.0,2021-22
1610612742,12.41,48.63,5.07,8.95,0.69,10.39,50.52,3.61,8.65,0.43,-2.0199999999999996,1.8900000000000006,-1.4600000000000004,-0.29999999999999893,-0.25999999999999995,2021-22
1610612743,13.4,46.57,4.29,7.57,0.53,12.38,50.5,4.17,6.71,0.38,-1.0199999999999996,3.9299999999999997,-0.1200000000000001,-0.8600000000000003,-0.15000000000000002,2021-22
1610612765,14.79,51.12,5.78,7.21,0.67,15.08,54.54,5.46,9.04,0.38,0.2900000000000009,3.4200000000000017,-0.3200000000000003,1.8299999999999992,-0.29000000000000004,2021-22
1610612744,15.88,52.68,5.98,9.93,0.44,12.39,53.87,5.04,10.17,0.26,-3.49,1.1899999999999977,-0.9400000000000004,0.2400000000000002,-0.18,2021-22
1610612745,13.57,46.29,5.53,6.84,0.76,13.17,48.79,5.58,7.75,0.83,-0.40000000000000036,2.5,0.04999999999999982,0.9100000000000001,0.06999999999999995,2021-22
1610612754,13.1,50.27,5.7,8.95,0.22,14.64,50.95,4.41,7.5,0.09,1.540000000000001,0.6799999999999997,-1.29,-1.4499999999999993,-0.13,2021-22
1610612746,12.49,50.08,5.21,9.34,0.49,12.0,52.1,3.67,9.0,0.48,-0.4900000000000002,2.020000000000003,-1.54,-0.33999999999999986,-0.010000000000000009,2021-22
1610612747,14.22,45.5,4.9,6.98,0.69,14.04,47.88,4.13,7.33,0.46,-0.1800000000000015,2.3800000000000026,-0.7700000000000005,0.34999999999999964,-0.22999999999999993,2021-22
1610612763,17.7,52.98,7.03,10.25,0.12,16.64,56.68,5.55,10.64,0.27,-1.0599999999999987,3.700000000000003,-1.4800000000000004,0.39000000000000057,0.15000000000000002,2021-22
1610612748,14.1,46.32,6.25,9.49,1.42,13.7,47.96,6.13,10.3,1.17,-0.40000000000000036,1.6400000000000006,-0.1200000000000001,0.8100000000000005,-0.25,2021-22
1610612749,14.73,55.18,6.03,6.28,0.35,13.82,53.77,4.68,8.91,0.23,-0.9100000000000001,-1.4099999999999966,-1.3500000000000005,2.63,-0.11999999999999997,2021-22
1610612750,16.25,48.8,6.27,8.44,0.66,17.96,47.35,5.7,6.96,0.48,1.7100000000000009,-1.4499999999999957,-0.5699999999999994,-1.4799999999999995,-0.18000000000000005,2021-22
1610612740,14.83,48.85,6.0,7.97,0.34,16.7,52.96,5.3,8.78,0.43,1.8699999999999992,4.109999999999999,-0.7000000000000002,0.8099999999999996,0.08999999999999997,2021-22
1610612752,13.12,49.25,6.19,8.98,0.39,11.91,51.39,5.43,8.74,0.17,-1.209999999999999,2.1400000000000006,-0.7600000000000007,-0.2400000000000002,-0.22,2021-22
1610612760,12.84,55.78,5.55,6.81,0.38,13.67,60.83,5.58,6.67,0.04,0.8300000000000001,5.049999999999997,0.03000000000000025,-0.13999999999999968,-0.34,2021-22
1610612753,13.08,48.17,5.18,8.47,0.48,12.36,52.14,5.0,7.91,0.59,-0.7200000000000006,3.969999999999999,-0.17999999999999972,-0.5600000000000005,0.10999999999999999,2021-22
1610612755,15.22,45.5,5.45,9.09,0.28,13.33,45.79,4.58,5.38,0.29,-1.8900000000000006,0.28999999999999915,-0.8700000000000001,-3.71,0.009999999999999953,2021-22
1610612756,14.02,50.6,5.79,11.21,0.24,14.79,49.38,4.79,10.79,0.33,0.7699999999999996,-1.2199999999999989,-1.0,-0.4200000000000017,0.09000000000000002,2021-22
1610612757,14.56,46.42,5.27,10.36,0.44,14.83,46.04,5.7,8.22,0.57,0.2699999999999996,-0.38000000000000256,0.4300000000000006,-2.139999999999999,0.12999999999999995,2021-22
1610612758,13.68,51.12,4.98,10.65,0.23,14.0,53.86,5.36,9.55,0.59,0.3200000000000003,2.740000000000002,0.3799999999999999,-1.0999999999999996,0.36,2021-22
1610612759,13.93,55.81,5.83,11.12,0.61,14.35,52.26,4.83,9.09,0.09,0.41999999999999993,-3.5500000000000043,-1.0,-2.0299999999999994,-0.52,2021-22
1610612761,17.98,51.44,6.77,7.4,0.3,16.64,53.56,5.32,5.92,0.68,-1.3399999999999999,2.1200000000000045,-1.4499999999999993,-1.4800000000000004,0.38000000000000006,2021-22
1610612762,11.71,46.91,4.79,11.03,0.16,13.25,47.75,4.83,11.08,0.08,1.5399999999999991,0.8400000000000034,0.040000000000000036,0.05000000000000071,-0.08,2021-22
1610612764,11.28,50.31,5.76,9.41,0.53,12.29,52.33,4.54,10.0,0.08,1.0099999999999998,2.019999999999996,-1.2199999999999998,0.5899999999999999,-0.45,2021-22
1610612737,13.92,47.36,4.34,11.29,0.58,11.96,44.22,4.35,10.22,0.7,-1.959999999999999,-3.1400000000000006,0.009999999999999787,-1.0699999999999985,0.12,2022-23
1610612738,12.54,49.58,5.34,8.92,0.58,11.39,47.87,5.61,8.09,0.57,-1.1499999999999986,-1.7100000000000009,0.27000000000000046,-0.8300000000000001,-0.010000000000000009,2022-23
1610612751,13.88,46.66,4.55,9.24,0.21,12.25,46.58,4.42,9.21,0.33,-1.6300000000000008,-0.0799999999999983,-0.1299999999999999,-0.02999999999999936,0.12000000000000002,2022-23
1610612766,16.42,44.62,4.68,9.32,0.13,12.0,47.45,4.64,9.73,0.09,-4.420000000000002,2.8300000000000054,-0.040000000000000036,0.41000000000000014,-0.04000000000000001,2022-23
1610612741,15.02,46.95,4.54,9.17,0.53,16.52,46.17,4.48,8.39,0.91,1.5,-0.7800000000000011,-0.05999999999999961,-0.7799999999999994,0.38,2022-23
1610612739,13.33,47.64,5.3,8.85,0.56,15.29,45.95,4.81,9.76,0.81,1.959999999999999,-1.6899999999999977,-0.4900000000000002,0.9100000000000001,0.25,2022-23
1610612742,11.75,43.3,4.15,7.75,0.53,11.23,47.41,4.59,9.82,0.45,-0.5199999999999996,4.109999999999999,0.4399999999999995,2.0700000000000003,-0.08000000000000002,2022-23
1610612743,14.32,41.66,4.05,7.95,0.31,12.52,44.26,4.61,8.22,0.26,-1.8000000000000007,2.6000000000000014,0.5600000000000005,0.27000000000000046,-0.04999999999999999,2022-23
1610612765,13.32,49.54,5.24,9.42,0.24,12.17,46.57,4.83,6.52,0.57,-1.1500000000000004,-2.969999999999999,-0.41000000000000014,-2.9000000000000004,0.32999999999999996,2022-23
1610612744,14.84,51.91,4.0,11.28,0.52,13.5,51.08,4.67,11.21,0.38,-1.3399999999999999,-0.8299999999999983,0.6699999999999999,-0.06999999999999851,-0.14,2022-23
1610612745,13.69,43.53,4.97,7.24,0.52,14.04,41.21,5.25,8.13,0.42,0.34999999999999964,-2.3200000000000003,0.28000000000000025,0.8900000000000006,-0.10000000000000003,2022-23
1610612754,15.18,45.88,5.5,7.97,0.67,13.14,48.86,5.18,8.18,0.73,-2.039999999999999,2.979999999999997,-0.3200000000000003,0.20999999999999996,0.05999999999999994,2022-23
1610612746,14.7,45.54,4.59,9.28,0.16,14.62,41.0,4.05,6.9,0.33,-0.08000000000000007,-4.539999999999999,-0.54,-2.379999999999999,0.17,2022-23
1610612747,12.97,47.53,4.63,6.58,0.85,13.09,43.3,4.7,8.96,0.48,0.11999999999999922,-4.230000000000004,0.07000000000000028,2.380000000000001,-0.37,2022-23
1610612763,15.44,48.32,4.35,9.98,0.33,14.52,48.52,4.48,9.04,0.32,-0.9199999999999999,0.20000000000000284,0.13000000000000078,-0.9400000000000013,-0.010000000000000009,2022-23
1610612748,15.03,39.15,4.05,9.12,0.97,14.04,36.48,3.7,9.3,1.48,-0.9900000000000002,-2.6700000000000017,-0.34999999999999964,0.1800000000000015,0.51,2022-23
1610612749,12.29,50.9,4.66,6.97,0.12,12.04,47.96,4.96,6.79,0.29,-0.25,-2.9399999999999977,0.2999999999999998,-0.17999999999999972,0.16999999999999998,2022-23
1610612750,16.48,44.49,3.62,8.13,0.33,14.14,45.24,4.71,8.81,0.33,-2.34,0.75,1.0899999999999999,0.6799999999999997,0.0,2022-23
1610612740,16.27,41.64,4.85,7.85,0.56,16.13,44.91,3.39,9.52,0.74,-0.14000000000000057,3.269999999999996,-1.4599999999999995,1.67,0.17999999999999994,2022-23
1610612752,11.23,47.73,5.25,7.3,0.47,11.73,45.95,5.45,6.82,0.27,0.5,-1.779999999999994,0.20000000000000018,-0.47999999999999954,-0.19999999999999996,2022-23
1610612760,14.65,49.44,5.47,6.09,1.32,15.4,49.6,4.84,7.28,1.72,0.75,0.1600000000000037,-0.6299999999999999,1.1900000000000004,0.3999999999999999,2022-23
1610612753,13.51,45.25,4.54,9.44,0.46,14.61,44.48,4.26,8.0,0.65,1.0999999999999996,-0.7700000000000031,-0.28000000000000025,-1.4399999999999995,0.19,2022-23
1610612755,14.49,40.51,4.56,6.86,0.53,11.28,41.48,5.84,6.4,0.48,-3.210000000000001,0.9699999999999989,1.2800000000000002,-0.45999999999999996,-0.050000000000000044,2022-23
1610612756,14.77,44.9,4.35,9.17,0.3,12.23,45.09,4.36,11.68,0.27,-2.539999999999999,0.19000000000000483,0.010000000000000675,2.51,-0.02999999999999997,2022-23
1610612757,12.26,41.12,4.07,9.29,0.62,15.17,40.0,3.83,9.13,0.33,2.91,-1.1199999999999974,-0.2400000000000002,-0.15999999999999837,-0.29,2022-23
1610612758,13.35,46.86,4.04,9.32,0.61,13.88,47.92,4.08,8.32,0.88,0.5300000000000011,1.0600000000000023,0.040000000000000036,-1.0,0.27,2022-23
1610612759,13.93,47.12,4.34,9.27,0.39,13.74,43.09,4.48,9.61,0.7,-0.1899999999999995,-4.029999999999994,0.14000000000000057,0.33999999999999986,0.30999999999999994,2022-23
1610612761,18.46,44.54,5.17,7.19,0.46,17.0,45.52,5.35,7.26,0.26,-1.4600000000000009,0.980000000000004,0.17999999999999972,0.0699999999999994,-0.2,2022-23
1610612762,12.92,46.0,4.58,9.08,0.33,13.0,47.95,3.64,10.73,0.45,0.08000000000000007,1.9500000000000028,-0.94,1.6500000000000004,0.12,2022-23
1610612764,12.47,46.05,4.62,8.72,0.33,12.79,45.33,4.67,9.46,0.42,0.3199999999999985,-0.7199999999999989,0.04999999999999982,0.7400000000000002,0.08999999999999997,2022-23
1610612737,14.82,43.29,5.0,9.36,0.71,14.11,35.93,4.37,9.26,0.52,-0.7100000000000009,-7.359999999999999,-0.6299999999999999,-0.09999999999999964,-0.18999999999999995,2023-24
1610612738,12.93,47.67,5.25,7.55,0.27,12.15,44.44,4.67,7.81,0.04,-0.7799999999999994,-3.230000000000004,-0.5800000000000001,0.2599999999999998,-0.23,2023-24
1610612751,13.37,43.28,5.06,8.89,0.11,12.0,38.21,5.36,8.29,0.11,-1.3699999999999992,-5.07,0.3000000000000007,-0.6000000000000014,0.0,2023-24
1610612766,12.15,43.26,4.98,10.41,0.61,13.82,35.64,4.36,9.64,0.64,1.67,-7.619999999999997,-0.6200000000000001,-0.7699999999999996,0.030000000000000027,2023-24
1610612741,15.22,43.87,5.53,8.98,0.56,15.3,39.7,5.67,6.96,0.3,0.08000000000000007,-4.169999999999995,0.13999999999999968,-2.0200000000000005,-0.26000000000000006,2023-24
1610612739,14.66,43.89,5.19,9.74,0.42,13.55,40.72,4.83,8.14,0.34,-1.1099999999999994,-3.1700000000000017,-0.3600000000000003,-1.5999999999999996,-0.07999999999999996,2023-24
1610612742,12.87,42.73,6.24,9.85,0.85,13.78,39.96,5.44,9.63,0.41,0.9100000000000001,-2.769999999999996,-0.7999999999999998,-0.21999999999999886,-0.44,2023-24
1610612743,13.75,41.6,5.09,9.6,0.24,14.3,36.56,3.85,9.19,0.11,0.5500000000000007,-5.039999999999999,-1.2399999999999998,-0.41000000000000014,-0.13,2023-24
1610612765,11.35,49.37,5.65,9.59,0.24,13.64,41.61,5.36,9.32,0.14,2.290000000000001,-7.759999999999998,-0.29000000000000004,-0.2699999999999996,-0.09999999999999998,2023-24
1610612744,13.64,46.26,5.91,11.42,1.21,13.38,44.41,5.28,12.55,0.69,-0.2599999999999998,-1.8500000000000014,-0.6299999999999999,1.1300000000000008,-0.52,2023-24
1610612745,15.2,44.07,4.48,8.81,0.39,15.89,42.29,5.36,10.29,0.18,0.6900000000000013,-1.7800000000000011,0.8799999999999999,1.4799999999999986,-0.21000000000000002,2023-24
1610612754,14.27,45.27,5.64,7.89,0.36,14.69,40.69,5.15,7.85,0.19,0.41999999999999993,-4.580000000000005,-0.4899999999999993,-0.040000000000000036,-0.16999999999999998,2023-24
1610612746,15.04,41.09,5.74,8.32,0.34,13.21,36.93,4.62,8.79,0.14,-1.8299999999999983,-4.160000000000004,-1.12,0.46999999999999886,-0.2,2023-24
1610612747,13.75,43.98,5.7,7.93,0.45,13.27,40.77,4.69,7.35,0.31,-0.4800000000000004,-3.2099999999999937,-1.0099999999999998,-0.5800000000000001,-0.14,2023-24
1610612763,15.98,43.57,6.04,7.16,0.66,17.04,36.77,6.77,5.85,0.08,1.0599999999999987,-6.799999999999997,0.7299999999999995,-1.3100000000000005,-0.5800000000000001,2023-24
1610612748,13.45,36.38,4.75,8.2,0.64,14.93,35.44,5.67,6.67,0.26,1.4800000000000004,-0.9400000000000048,0.9199999999999999,-1.5299999999999994,-0.38,2023-24
1610612749,14.3,45.11,5.07,8.64,0.25,14.31,39.81,5.15,6.5,0.38,0.009999999999999787,-5.299999999999997,0.08000000000000007,-2.1400000000000006,0.13,2023-24
1610612750,15.04,42.89,4.93,7.71,0.27,16.89,37.63,4.93,7.89,0.15,1.8500000000000014,-5.259999999999998,0.0,0.17999999999999972,-0.12000000000000002,2023-24
1610612740,15.45,43.27,5.84,8.15,0.49,15.33,37.0,4.85,7.59,0.26,-0.11999999999999922,-6.270000000000003,-0.9900000000000002,-0.5600000000000005,-0.22999999999999998,2023-24
1610612752,13.95,42.07,5.6,8.82,0.71,15.78,39.74,4.93,8.96,0.59,1.83,-2.3299999999999983,-0.6699999999999999,0.14000000000000057,-0.12,2023-24
1610612760,16.06,49.59,5.63,7.11,0.72,16.61,43.39,5.68,8.21,0.79,0.5500000000000007,-6.200000000000003,0.04999999999999982,1.1000000000000005,0.07000000000000006,2023-24
1610612753,15.45,41.15,5.42,8.24,0.55,14.7,35.56,5.56,6.85,0.41,-0.75,-5.589999999999996,0.13999999999999968,-1.3900000000000006,-0.14000000000000007,2023-24
1610612755,15.8,38.91,6.26,7.67,0.28,17.04,35.71,5.46,8.46,0.5,1.2399999999999984,-3.1999999999999957,-0.7999999999999998,0.7900000000000009,0.21999999999999997,2023-24
1610612756,14.71,40.53,6.27,9.31,0.27,13.0,35.74,4.67,9.11,0.3,-1.7100000000000009,-4.789999999999999,-1.5999999999999996,-0.20000000000000107,0.02999999999999997,2023-24
1610612757,15.3,37.26,5.17,8.26,0.48,14.46,33.39,5.0,6.39,0.29,-0.8399999999999999,-3.8699999999999974,-0.16999999999999993,-1.87,-0.19,2023-24
1610612758,13.8,43.11,5.13,10.0,0.44,16.61,39.29,5.39,11.11,0.36,2.8099999999999987,-3.8200000000000003,0.2599999999999998,1.1099999999999994,-0.08000000000000002,2023-24
1610612759,14.42,44.55,5.11,8.35,0.36,14.59,40.89,5.11,5.56,0.3,0.16999999999999993,-3.6599999999999966,0.0,-2.79,-0.06,2023-24
1610612761,14.2,42.93,5.85,7.4,0.4,14.78,36.3,4.07,7.22,0.26,0.5800000000000001,-6.630000000000003,-1.7799999999999994,-0.1800000000000006,-0.14,2023-24
1610612762,12.88,46.14,5.55,8.38,0.34,11.35,37.65,4.08,8.46,0.15,-1.5300000000000011,-8.490000000000002,-1.4699999999999998,0.08000000000000007,-0.19000000000000003,2023-24
1610612764,13.67,42.57,4.63,9.11,0.35,12.14,39.21,4.71,7.57,0.5,-1.5299999999999994,-3.3599999999999994,0.08000000000000007,-1.5399999999999991,0.15000000000000002,2023-24
1610612737,19.22,41.31,5.02,7.44,0.49,18.74,41.26,4.33,7.0,0.26,-0.4800000000000004,-0.05000000000000426,-0.6899999999999995,-0.4400000000000004,-0.22999999999999998,2024-25
1610612738,13.75,43.62,4.67,8.71,0.29,14.78,42.81,5.04,7.63,0.11,1.0299999999999994,-0.8099999999999952,0.3700000000000001,-1.080000000000001,-0.18,2024-25
1610612751,15.61,37.41,4.24,7.59,0.48,16.82,37.04,4.43,6.71,0.54,1.2100000000000009,-0.36999999999999744,0.1899999999999995,-0.8799999999999999,0.06000000000000005,2024-25
1610612766,15.69,38.38,5.52,9.92,0.35,14.83,38.63,4.73,8.23,0.2,-0.8599999999999994,0.25,-0.7899999999999991,-1.6899999999999995,-0.14999999999999997,2024-25
1610612741,14.16,41.93,4.49,6.85,0.11,14.3,46.44,3.78,7.74,0.26,0.14000000000000057,4.509999999999998,-0.7100000000000004,0.8900000000000006,0.15000000000000002,2024-25
1610612739,16.24,41.93,5.02,10.26,0.35,16.0,46.07,4.86,9.64,0.21,-0.23999999999999844,4.140000000000001,-0.15999999999999925,-0.6199999999999992,-0.13999999999999999,2024-25
1610612742,14.95,42.73,5.04,8.77,0.16,14.23,41.92,4.54,6.81,0.31,-0.7199999999999989,-0.8099999999999952,-0.5,-1.96,0.15,2024-25
1610612743,15.69,37.4,4.2,10.05,0.15,14.19,34.41,4.7,7.89,0.11,-1.5,-2.990000000000002,0.5,-2.160000000000001,-0.039999999999999994,2024-25
1610612765,16.04,41.04,4.85,10.76,0.36,15.07,43.37,5.0,10.04,0.22,-0.9699999999999989,2.3299999999999983,0.15000000000000036,-0.7200000000000006,-0.13999999999999999,2024-25
1610612744,18.56,44.95,5.16,10.42,0.67,21.22,42.41,5.81,7.22,0.48,2.66,-2.5400000000000063,0.6499999999999995,-3.2,-0.19000000000000006,2024-25
1610612745,17.78,40.07,5.25,8.69,0.31,14.78,38.04,4.22,8.85,0.37,-3.0000000000000018,-2.030000000000001,-1.0300000000000002,0.16000000000000014,0.06,2024-25
1610612754,16.94,37.66,4.68,7.06,0.26,15.9,41.97,4.9,6.62,0.31,-1.040000000000001,4.310000000000002,0.22000000000000064,-0.4399999999999995,0.04999999999999999,2024-25
1610612746,17.76,36.31,5.02,7.56,0.13,16.21,34.86,4.11,7.89,0.04,-1.5500000000000007,-1.4500000000000028,-0.9099999999999993,0.33000000000000007,-0.09,2024-25
1610612747,14.44,39.58,4.4,8.15,0.6,16.5,37.4,4.57,7.87,0.67,2.0600000000000005,-2.1799999999999997,0.16999999999999993,-0.28000000000000025,0.07000000000000006,2024-25
1610612763,17.17,42.94,5.7,4.31,0.3,16.11,41.39,4.64,6.64,0.29,-1.0600000000000023,-1.5499999999999972,-1.0600000000000005,2.33,-0.010000000000000009,2024-25
1610612748,16.58,35.74,4.77,8.55,0.32,16.41,38.76,4.17,7.9,0.24,-0.16999999999999815,3.019999999999996,-0.5999999999999996,-0.6500000000000004,-0.08000000000000002,2024-25
1610612749,15.83,40.53,3.89,6.89,0.28,14.45,40.41,3.31,8.24,0.17,-1.3800000000000008,-0.12000000000000455,-0.5800000000000001,1.3500000000000005,-0.11000000000000001,2024-25
1610612750,16.36,37.84,4.82,9.0,0.29,18.96,39.54,4.58,8.0,0.27,2.6000000000000014,1.6999999999999957,-0.2400000000000002,-1.0,-0.019999999999999962,2024-25
1610612740,18.31,38.62,5.16,8.91,0.24,15.85,39.0,4.19,7.59,0.26,-2.459999999999999,0.38000000000000256,-0.9699999999999998,-1.3200000000000003,0.020000000000000018,2024-25
1610612752,15.8,39.94,5.09,8.59,0.5,17.25,39.25,4.93,8.39,0.54,1.4499999999999993,-0.6899999999999977,-0.16000000000000014,-0.1999999999999993,0.040000000000000036,2024-25
1610612760,21.78,42.54,6.07,8.65,1.02,20.54,45.46,5.5,7.75,0.29,-1.240000000000002,2.9200000000000017,-0.5700000000000003,-0.9000000000000004,-0.73,2024-25
1610612753,18.02,38.48,4.86,7.39,0.41,16.88,40.5,4.54,9.04,0.19,-1.1400000000000006,2.020000000000003,-0.3200000000000003,1.6499999999999995,-0.21999999999999997,2024-25
1610612755,19.67,33.19,5.22,7.93,0.35,18.71,37.18,4.25,7.0,0.39,-0.9600000000000009,3.990000000000002,-0.9699999999999998,-0.9299999999999997,0.040000000000000036,2024-25
1610612756,14.46,37.41,5.06,8.83,0.17,13.43,33.89,3.89,9.0,0.14,-1.0300000000000011,-3.519999999999996,-1.1699999999999995,0.16999999999999993,-0.03,2024-25
1610612757,15.4,39.04,4.29,7.8,0.62,16.41,42.63,5.15,8.11,0.48,1.0099999999999998,3.5900000000000034,0.8600000000000003,0.3099999999999996,-0.14,2024-25
1610612758,16.8,40.93,4.62,10.65,0.53,14.19,35.96,4.04,9.33,0.22,-2.610000000000001,-4.969999999999999,-0.5800000000000001,-1.3200000000000003,-0.31000000000000005,2024-25
1610612759,15.67,39.23,4.92,6.88,0.19,17.23,38.1,5.37,7.7,0.03,1.5600000000000005,-1.1299999999999955,0.4500000000000002,0.8200000000000003,-0.16,2024-25
1610612761,17.93,38.98,4.42,7.82,0.45,17.85,38.67,4.63,7.44,0.37,-0.0799999999999983,-0.30999999999999517,0.20999999999999996,-0.3799999999999999,-0.08000000000000002,2024-25
1610612762,13.81,40.28,4.48,8.8,0.3,12.32,42.11,4.5,8.57,0.21,-1.4900000000000002,1.8299999999999983,0.019999999999999574,-0.23000000000000043,-0.09,2024-25
1610612764,14.3,42.35,4.67,8.76,0.22,14.93,42.64,4.75,8.46,0.36,0.629999999999999,0.28999999999999915,0.08000000000000007,-0.29999999999999893,0.13999999999999999,2024-25
1610612737,19.79,43.54,4.98,7.63,0.18,20.08,42.73,4.19,7.81,0.27,0.28999999999999915,-0.8100000000000023,-0.79,0.17999999999999972,0.09000000000000002,2025-26
1610612738,16.41,42.33,4.37,10.17,0.43,12.82,36.82,3.36,7.32,0.04,-3.59,-5.509999999999998,-1.0100000000000002,-2.8499999999999996,-0.39,2025-26
1610612751,17.36,40.91,4.06,7.06,0.17,18.07,40.59,3.52,5.48,0.21,0.7100000000000009,-0.3199999999999932,-0.5399999999999996,-1.5799999999999992,0.03999999999999998,2025-26
1610612766,14.31,43.67,4.44,7.55,0.16,12.85,46.04,4.0,10.7,0.37,-1.4600000000000009,2.3699999999999974,-0.4400000000000004,3.1499999999999995,0.21,2025-26
1610612741,14.05,45.56,4.27,6.15,0.6,14.93,45.7,3.78,6.7,0.67,0.879999999999999,0.14000000000000057,-0.48999999999999977,0.5499999999999998,0.07000000000000006,2025-26
1610612739,20.13,41.8,4.76,7.85,0.16,17.15,40.0,3.93,6.44,0.22,-2.9800000000000004,-1.7999999999999972,-0.8299999999999996,-1.4099999999999993,0.06,2025-26
1610612742,14.43,44.19,4.78,9.31,0.37,13.36,40.75,3.18,7.82,0.21,-1.0700000000000003,-3.4399999999999977,-1.6,-1.4900000000000002,-0.16,2025-26
1610612743,14.71,37.15,3.98,9.13,0.31,13.7,36.41,2.44,7.85,0.37,-1.0100000000000016,-0.740000000000002,-1.54,-1.2800000000000011,0.06,2025-26
1610612765,21.11,41.92,6.34,7.36,0.15,19.41,43.1,3.86,6.34,0.17,-1.6999999999999993,1.1799999999999997,-2.48,-1.0200000000000005,0.020000000000000018,2025-26
1610612744,19.82,40.65,5.64,7.93,0.58,17.56,40.22,3.59,6.7,0.48,-2.2600000000000016,-0.4299999999999997,-2.05,-1.2299999999999995,-0.09999999999999998,2025-26
